PARK_ID,parkname,address,streetno,streetdir,streetnm,streettype,streetsuff,city,state,zip,prktype,prkstatus,park district,prkphone,citycounci,bocc,prkdate,x,y,leasedid,parkurl,numparking,operdays,operhours,restroom,adacomply,camping,picnic,playground,basketball,tennis,volleyball,spraygroun,mtbcycle,golf,boating,fishing,swimming,discgolf,shelter,walking,dogpark,ampitheate,motorboat,horseback,garden,historical,skatepark,interpreti,tabletenni,recgym,fitness,rvcamp,sailing,pickleball,multipurps,rcflyarea,flwrgarden,indorpavil,aquaticctr,ballfield,batingcage,bicycleltr,bmxtrack,bocciball,confcenter,concesstnd,firepit,funbrella,gagaball,gazebo,opngrnspac,highropes,horseshoe,environedu,dockpier,playsixty,rockclimb,seniorctr,shadearbor,shuflboard,trlrunning,grnwyacces,handball,arts,multiuserm,playswings,parking,resvation,reservfac,picture
CMNP,Clear Creek Park,"8616 CLEAR MEADOW LN, CHARLOTTE, NC 28227",8616,,CLEAR MEADOW,LN,,CHARLOTTE,NC,28227,Community,Undeveloped,South,9803141003,,District 6,,-80.5924066,35.1972322,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
DWPK,Pottstown Park,"612 DELLWOOD DR, HUNTERSVILLE, NC 28078",612,,DELLWOOD,DR,,HUNTERSVILLE,NC,28078,Community,Undeveloped,North,9803141001,,District 1,,-80.832983,35.4054202,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
BERP,Berryhill Park,"10007 WALKERS FERRY RD, CHARLOTTE, NC 28214",10007,,WALKERS FERRY,RD,,CHARLOTTE,NC,28214,Regional,Undeveloped,South,9803141003,,District 2,,-80.983055,35.2185803,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
TRWD,Williams-Olmstead Park,"1738 WEDDINGTON RD, MATTHEWS, NC 28105",1738,,WEDDINGTON,RD,,MATTHEWS,NC,28105,Neighborhood,Undeveloped,South,9803141003,,District 6,,-80.7310228,35.0997948,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
CEDA,Cedarwood Pointe Park,"6110 CEDARWOOD POINTE CR, CHARLOTTE, NC 28215",6110,,CEDARWOOD POINTE,CR,,CHARLOTTE,NC,28215,Neighborhood,Undeveloped,South,9803141003,District 5,District 4,,-80.6854415,35.21948,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
SHFP,Shuffletown Prairie Nature Preserve,"2804 HART RD, CHARLOTTE, NC 28214",0,,NO ADDRESS,,,CHARLOTTE,NC,28214,Nature Preserve,Undeveloped,North,9803141001,District 2,District 1,5/13/2002,-80.9606108,35.3282667,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/160/attachments/2007?token=
OLRC,Ivory-Baker Recreation Center,"1920 STROUD PARK CT, CHARLOTTE, NC 28206",1295,,EUREKA,ST,,CHARLOTTE,NC,28206,Recreation Center,Developed,Central,9803141112,District 1,District 2,2/26/2008,-80.8404136,35.249893,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,85,Sun-Sat,Varies,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/18/attachments/3207?token=
GCNP,Gar Creek Nature Preserve,"10020 MCCOY RD, HUNTERSVILLE, NC 28078",0,,NO ADDRESS,,,HUNTERSVILLE,NC,28078,Nature Preserve,Developed,North,9803141001,,District 1,5/13/2002,-80.8851949,35.3620113,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Sun-Sat,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
ENDP,Enderly Park,"1501 ENDERLY RD, CHARLOTTE, NC 28208",1501,,ENDERLY,RD,,CHARLOTTE,NC,28208,Neighborhood,Developed,Central,9803141002,District 2,District 2,7/28/1998,-80.8840966,35.2404715,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Sun-Sat,Daylight,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
MRND,Possum Walk Nature Preserve,"3540 MIRANDA RD, CHARLOTTE, NC 28216",0,,,,,CHARLOTTE,NC,28216,Nature Preserve,Developed,North,9803141001,,District 2,8/6/2014,-80.883293,35.3336803,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Sun-Sat,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
GRAM,Graham Street Park,"5430 N GRAHAM ST, CHARLOTTE, NC 28269",5430,N,GRAHAM,ST,,CHARLOTTE,NC,28269,Neighborhood,Undeveloped,North,9803141001,District 1,District 3,,-80.8000378,35.2876697,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
TMNT,T.M. Winget Nature Preserve,"12222 WINGET RD, CHARLOTTE, NC 28278",12222,,WINGET,RD,,CHARLOTTE,NC,28278,Nature Preserve,Developed,South,9803141003,District 3,District 2,11/1/2022,-81.0007096,35.1291297,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Sun-Sat,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
MLKP,Martin Luther King Jr. Park,"2600 RAVENCROFT DR, CHARLOTTE, NC 28208",2600,,RAVENCROFT,DR,,CHARLOTTE,NC,28208,Community,Developed,Central,9803141002,District 2,District 2,7/28/1998,-80.8715164,35.2457151,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,65,Sun-Sat,Daylight,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/117/attachments/3226?token=
MHVP,Mint Hill Veterans Memorial Park,"8850 FAIRVIEW RD, MINT HILL, NC 28227",8850,,FAIRVIEW,RD,,MINT HILL,NC,28227,Town Park,Developed,South,7045459726,,District 6,,-80.6343032,35.1799317,Mint Hill,https://minthill.com/parks_recreation.php?Parks-Recreation-1,150,Sun-Sat,Daylight,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,https://www.minthill.com/residents/parks___recreation/mint_hill_veterans_memorial_park.php,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/697/attachments/1323?token=
RCCG,Reedy Creek Community Garden,"8832 GRIER RD, CHARLOTTE, NC 28215",8832,,GRIER,RD,,CHARLOTTE,NC,28215,Community Garden,Developed,North,9803141001,District 5,District 3,5/14/2009,-80.7203616,35.2740966,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Sat-Sun,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/261/attachments/2037?token=
BLTN,Ballantyne Park,"10082 COMMUNITY HOUSE RD, CHARLOTTE, NC 28277",0,,NO ADDRESS,,,CHARLOTTE,NC,28277,Community,Developed,South,9803141003,District 7,District 6,3/18/2002,-80.829521,35.0412962,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,197,Sun-Sat,Varies,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/248/attachments/1311?token=
FORP,Forest Point Park,"7721 FOREST POINT BV, CHARLOTTE, NC 28217",7721,,FOREST POINT,BV,,CHARLOTTE,NC,28217,Neighborhood Park,Undeveloped,South,9803141003,District 3,District 2,,-80.9044139,35.1377319,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
CHAS,Charles Avenue Park,"800 CHARLES AV, CHARLOTTE, NC 28205",800,,CHARLES,AV,,CHARLOTTE,NC,28205,Neighborhood,Developed,Central,9803141002,District 1,District 4,7/28/1998,-80.807755,35.2428141,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Sun-Sat,Daylight,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/29/attachments/9?token=
OMCH,Old Moores Chapel Park,"9226 OLD MOORES CHAPEL RD, CHARLOTTE, NC 28214",9226,,OLD MOORES CHAPEL,RD,,CHARLOTTE,NC,28214,Neighborhood,Undeveloped,North,9803141001,District 3,District 2,,-80.9595975,35.2763102,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
DAVS,Clarks Creek Nature Preserve,"5434 HUCKS RD, CHARLOTTE, NC 28269",0,,NO ADDRESS,,,CHARLOTTE,NC,28269,Nature Preserve,Developed,North,9803141001,District 4,District 1,7/11/2003,-80.8109882,35.3517713,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,18,Sun-Sat,Daylight,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/46/attachments/1271?token=
DAVP,Clarks Creek Park,"5435 HUCKS RD, CHARLOTTE, NC 28269",0,,,,,CHARLOTTE,NC,28269,Community,Developed,North,9803141001,District 4,District 1,7/11/2003,-80.8109624,35.351556,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,20,Sun-Sat,Daylight,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/97/attachments/1272?token=
NEVN,Nevin Park,"6100 STATESVILLE RD, CHARLOTTE, NC 28269",6100,,STATESVILLE,RD,,CHARLOTTE,NC,28269,Regional,Developed,North,9803141001,District 2,District 3,12/11/2000,-80.83963,35.3018909,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,462,Sun-Sat,Varies,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/124/attachments/1279?token=
NEWP,Newell Park,"9130 NEWELL BAPTIST CHURCH RD, CHARLOTTE, NC 28213",9130,,NEWELL BAPTIST CHURCH,RD,,CHARLOTTE,NC,28213,Community,Developed,North,9803141001,District 4,District 3,8/12/1998,-80.7348853,35.2862304,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,21,Sun-Sat,Daylight,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/125/attachments/2801?token=
PLAZ,Plaza Road Park,"8518 PLAZA RD EXT, CHARLOTTE, NC 28215",8518,,PLAZA,RD,,CHARLOTTE,NC,28215,Neighborhood,Undeveloped,North,9803141001,District 5,District 3,,-80.71531,35.2551885,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
SUCR,Old Potters Road Park,"4410 W SUGAR CREEK RD, CHARLOTTE, NC 28269",4410,W,SUGAR CREEK,RD,,CHARLOTTE,NC,28269,Neighborhood,Undeveloped,North,9803141001,District 2,District 3,,-80.8111858,35.3145504,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
FREE,Freedom Park,"2435 CUMBERLAND AV, CHARLOTTE, NC 28203",2435,,CUMBERLAND,AV,,CHARLOTTE,NC,28203,Regional,Developed,Central,9803141002,District 1,District 5,10/24/2007,-80.8447591,35.1917139,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,401,Sun-Sat,Daylight,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/66/attachments/6?token=
KERN,Gar Creek Park,"9230 KERNS RD, HUNTERSVILLE, NC 28078",9230,,KERNS,RD,,HUNTERSVILLE,NC,28078,Regional,Undeveloped,North,9803141001,,District 1,,-80.8734378,35.3598032,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
INDP,Independence Park,"1835 PARK DR, CHARLOTTE, NC 28204",1835,,PARK,DR,,CHARLOTTE,NC,28204,Neighborhood,Under Construction,Central,9803141002,District 1,District 4,7/28/1998,-80.8216244,35.2127726,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,10,Sun-Sat,Daylight,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,
DBWP,David B. Waymer Park,"14200 HOLBROOKS RD, HUNTERSVILLE, NC 28078",302,,HOLBROOKS,RD,,HUNTERSVILLE,NC,28078,Town Park,Developed,North,7047662220,,District 1,7/11/2003,-80.8347214,35.3992754,Huntersville,https://www.huntersville.org/162/Parks-Recreation,61,Sun-Sat,Daylight,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://www.huntersville.org/1196/Check-Facility-Availability-and-Reservat,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/49/attachments/1248?token=
CLEM,Davis Flohr Park,"3020 CLEMSON AV, CHARLOTTE, NC 28205",3020,,CLEMSON,AV,,CHARLOTTE,NC,28205,Neighborhood,Developed,Central,9803141002,District 1,District 4,7/28/1998,-80.8031749,35.2415296,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Sun-Sat,Daylight,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/31/attachments/8?token=
OEHL,Ridge Road Park,"4419 RIDGE RD, CHARLOTTE, NC 28269",4419,,RIDGE,RD,,CHARLOTTE,NC,28269,Community Park,Undeveloped,North,9803141001,District 4,District 1,,-80.7728574,35.3747155,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
LEMS,Crab Orchard Park,"3420 LEMSFORD WY, CHARLOTTE, NC 28215",3420,,LEMSFORD,WY,,CHARLOTTE,NC,28215,Community,Undeveloped,North,9803141001,,District 3,,-80.675791,35.2746012,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
LOAK,Large Oak Park,"8515 FAIRVIEW RD, CHARLOTTE, NC 28227",8515,,FAIRVIEW,RD,,CHARLOTTE,NC,28227,Community,Undeveloped,South,9803141003,,District 6,,-80.638694,35.1789092,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,9,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,No,
ROSM,Rosedale Nature Park,"9519 ROSEWOOD MEADOW LN, HUNTERSVILLE, NC 28078",9519,,ROSEWOOD MEADOW,LN,,HUNTERSVILLE,NC,28078,Town Park,Developed,North,7047662220,,District 1,7/1/2023,-80.8685532,35.4102924,Huntersville,https://www.huntersville.org/162/Parks-Recreation,33,Sun-Sat,Daylight,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,https://www.huntersville.org/1196/Check-Facility-Availability-and-Reservat,No,
MAYP,Mayerling Drive Park,"8320 MAYERLING DR, CHARLOTTE, NC 28227",0,,NO ADDRESS,,,CHARLOTTE,NC,28227,Neighborhood,Developed,South,9803141003,,District 6,7/11/2003,-80.7030217,35.1875771,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Sun-Sat,Daylight,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
BLUF,Bluff Hill Park,"4845 ROCKY RIVER RD, CHARLOTTE, NC 28215",0,,ROCK RIVER,RD,,CHARLOTTE,NC,28215,Neighborhood,Undeveloped,North,9803141001,District 5,District 3,,-80.6901243,35.277689,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
ECPK,East Charlotte Park,"8035 E W T HARRIS BV, CHARLOTTE, NC 28227",0,E,W T HARRIS,BV,,CHARLOTTE,NC,28227,Community,Undeveloped,South,9803141003,District 5,District 4,,-80.7259199,35.2112459,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
