PARK_ID,Park_name,Address,City,Zip Code,Park District,Phone,Longitude,Latitude,parkurl,operhours,restroom,adacomply,camping,picnic,playground,basketball,tennis,volleyball,spraygroun,mtbcycle,golf,boating,fishing,swimming,discgolf,shelter,walking,dogpark,ampitheate,motorboat,horseback,garden,historical,skatepark,interpreti,tabletenni,recgym,fitness,rvcamp,sailing,pickleball,multipurps,rcflyarea,flwrgarden,indorpavil,aquaticctr,ballfield,batingcage,bicycleltr,bmxtrack,bocciball,confcenter,concesstnd,firepit,funbrella,gagaball,gazebo,opngrnspac,highropes,horseshoe,environedu,dockpier,playsixty,rockclimb,seniorctr,shadearbor,shuflboard,trlrunning,grnwyacces,handball,arts,multiuser,playswings,parking,picture,PARK_TYPE,Acres,Area,Length
GRHT,Grier Heights Park,"3120 LEROY ST, CHARLOTTE, NC 28205",CHARLOTTE,28205,Central,9803141002,-80.8080239,35.1957915,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,NEIGHBORHOOD PARK,5.46769866,238172.1002,2078.578422
H521,Elon Park,"11435 ARDREY KELL RD, CHARLOTTE, NC 28277",CHARLOTTE,28277,South,9803141003,-80.8451598,35.0224856,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/75/attachments/2023?token=,REGIONAL PARK,104.421989,4548603.152,11446.56861
TWSP,Two Spring Park,"1133 DOBY SPRINGS DR, CHARLOTTE, NC 28262",CHARLOTTE,28262,North,9803141001,-80.7794534,35.2910044,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
BKTR,Brooktree Park,"5121 BROOKTREE DR, CHARLOTTE, NC 28208",CHARLOTTE,28208,North,9803141001,-80.9165636,35.2666201,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
BAIL,Bailey Road Park,"11536 BAILEY RD, CORNELIUS, NC 28031",CORNELIUS,28031,North,7048926031,-80.8444191,35.4658634,https://www.cornelius.org/103/Parks-Arts-Recreation-Culture,Daylight,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/271/attachments/2?token=,NEIGHBORHOOD PARK,11.84673579,516041.7499,4382.945157
COCG,Cornelius Community Garden,"20708 E CATAWBA AV, CORNELIUS, NC 28031",CORNELIUS,28031,North,7048926031,-80.8709016,35.4837841,https://www.cornelius.org/103/Parks-Arts-Recreation-Culture,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,
GOGP,Glen Oak Green Park,"18905 COACHMAN'S TRACE, CORNELIUS, NC 28031",CORNELIUS,28031,North,7048926031,-80.8585264,35.4644906,https://www.cornelius.org/103/Parks-Arts-Recreation-Culture,Daylight,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/284/attachments/1201?token=,,,,
WAHP,Walter Henderson Park,"20214 TAILWIND LN, CORNELIUS, NC 28031",CORNELIUS,28031,North,7048926031,-80.8969299,35.4896154,https://www.cornelius.org/103/Parks-Arts-Recreation-Culture,Daylight,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/290/attachments/1211?token=,,,,
NMRC,Northern Regional Recreation Center,"18121 OLD STATESVILLE RD, CORNELIUS, NC 28031",CORNELIUS,28031,North,9803141001,-80.8438062,35.4591278,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Website,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,,RECREATION CENTER,44.34067845,1931472.675,10170.77049
ROBB,Robbins Park,"17738 WEST CATAWBA AV, CORNELIUS, NC 28031",CORNELIUS,28031,North,7048926031,-80.8883114,35.4561801,https://www.cornelius.org/103/Parks-Arts-Recreation-Culture,Daylight,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/233/attachments/1206?token=,NEIGHBORHOOD PARK,7.95226925,346399.3432,3200.850146
ADMN,Meck Co Parks & Recreation Administration,"5841 BROOKSHIRE BV, CHARLOTTE, NC 28216",CHARLOTTE,28216,North,9803141001,-80.9022144,35.2818916,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,5-Aug,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,ADMINISTRATION,11.78733455,513454.072,4779.715617
BRRC,Bailey Road Recreation Center,"11900 BAILEY RD, CORNELIUS, NC 28031",CORNELIUS,28031,North,7048926031,-80.8363702,35.4674142,https://www.cornelius.org/103/Parks-Arts-Recreation-Culture,Website,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/716/attachments/1213?token=,,,,
CMNP,Clear Creek Park,"8616 CLEAR MEADOW LN, CHARLOTTE, NC 28227",CHARLOTTE,28227,South,9803141003,-80.5924066,35.1972322,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
DWPK,Pottstown Park,"612 DELLWOOD DR, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,9803141001,-80.832983,35.4054202,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
BERP,Berryhill Park,"10007 WALKERS FERRY RD, CHARLOTTE, NC 28214",CHARLOTTE,28214,South,9803141003,-80.983055,35.2185803,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
TRWD,Williams-Olmstead Park,"1738 WEDDINGTON RD, MATTHEWS, NC 28105",MATTHEWS,28105,South,9803141003,-80.7310228,35.0997948,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
CEDA,Cedarwood Pointe Park,"6110 CEDARWOOD POINTE CR, CHARLOTTE, NC 28215",CHARLOTTE,28215,South,9803141003,-80.6854415,35.21948,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
SHFP,Shuffletown Prairie Nature Preserve,"2804 HART RD, CHARLOTTE, NC 28214",CHARLOTTE,28214,North,9803141001,-80.9606108,35.3282667,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/160/attachments/2007?token=,NATURE PRESERVE,18.06010959,786695.3117,7817.887516
OLRC,Ivory-Baker Recreation Center,"1920 STROUD PARK CT, CHARLOTTE, NC 28206",CHARLOTTE,28206,Central,9803141112,-80.8404136,35.249893,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/18/attachments/3207?token=,,,,
GCNP,Gar Creek Nature Preserve,"10020 MCCOY RD, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,9803141001,-80.8851949,35.3620113,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,NATURE PRESERVE,389.2990891,16957799.23,42175.55934
ENDP,Enderly Park,"1501 ENDERLY RD, CHARLOTTE, NC 28208",CHARLOTTE,28208,Central,9803141002,-80.8840966,35.2404715,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,NEIGHBORHOOD PARK,8.47864042,369328.3481,5017.636935
MRND,Possum Walk Nature Preserve,"3540 MIRANDA RD, CHARLOTTE, NC 28216",CHARLOTTE,28216,North,9803141001,-80.883293,35.3336803,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,NATURE PRESERVE,62.48885241,2722003.051,7749.393323
GRAM,Graham Street Park,"5430 N GRAHAM ST, CHARLOTTE, NC 28269",CHARLOTTE,28269,North,9803141001,-80.8000378,35.2876697,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
TMNT,T.M. Winget Nature Preserve,"12222 WINGET RD, CHARLOTTE, NC 28278",CHARLOTTE,28278,South,9803141003,-81.0007096,35.1291297,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,NATURE PRESERVE,116.4096328,5070783.191,11517.46297
MLKP,Martin Luther King Jr. Park,"2600 RAVENCROFT DR, CHARLOTTE, NC 28208",CHARLOTTE,28208,Central,9803141002,-80.8715164,35.2457151,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/117/attachments/3226?token=,COMMUNITY PARK,28.9140445,1259490.843,5961.523874
MHVP,Mint Hill Veterans Memorial Park,"8850 FAIRVIEW RD, MINT HILL, NC 28227",MINT HILL,28227,South,7045459726,-80.6343032,35.1799317,https://minthill.com/parks_recreation.php?Parks-Recreation-1,Daylight,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/697/attachments/1323?token=,,,,
RCCG,Reedy Creek Community Garden,"8832 GRIER RD, CHARLOTTE, NC 28215",CHARLOTTE,28215,North,9803141001,-80.7203616,35.2740966,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/261/attachments/2037?token=,,,,
BLTN,Ballantyne Park,"10082 COMMUNITY HOUSE RD, CHARLOTTE, NC 28277",CHARLOTTE,28277,South,9803141003,-80.829521,35.0412962,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/248/attachments/1311?token=,COMMUNITY PARK,90.11006012,3925179.235,17575.32517
FORP,Forest Point Park,"7721 FOREST POINT BV, CHARLOTTE, NC 28217",CHARLOTTE,28217,South,9803141003,-80.9044139,35.1377319,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
CHAS,Charles Avenue Park,"800 CHARLES AV, CHARLOTTE, NC 28205",CHARLOTTE,28205,Central,9803141002,-80.807755,35.2428141,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/29/attachments/9?token=,NEIGHBORHOOD PARK,0.62904042,27400.87453,667.03457
OMCH,Old Moores Chapel Park,"9226 OLD MOORES CHAPEL RD, CHARLOTTE, NC 28214",CHARLOTTE,28214,North,9803141001,-80.9595975,35.2763102,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
DAVS,Clarks Creek Nature Preserve,"5434 HUCKS RD, CHARLOTTE, NC 28269",CHARLOTTE,28269,North,9803141001,-80.8109882,35.3517713,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/46/attachments/1271?token=,NATURE PRESERVE,108.8073312,4739628.364,9682.4548
DAVP,Clarks Creek Park,"5435 HUCKS RD, CHARLOTTE, NC 28269",CHARLOTTE,28269,North,9803141001,-80.8109624,35.351556,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/97/attachments/1272?token=,COMMUNITY PARK,35.12391895,1529991.979,6325.43146
NEVN,Nevin Park,"6100 STATESVILLE RD, CHARLOTTE, NC 28269",CHARLOTTE,28269,North,9803141001,-80.83963,35.3018909,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/124/attachments/1279?token=,REGIONAL PARK,196.361184,8553459.51,14916.44731
NEWP,Newell Park,"9130 NEWELL BAPTIST CHURCH RD, CHARLOTTE, NC 28213",CHARLOTTE,28213,North,9803141001,-80.7348853,35.2862304,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/125/attachments/2801?token=,COMMUNITY PARK,31.64727783,1378549.788,12163.94582
PLAZ,Plaza Road Park,"8518 PLAZA RD EXT, CHARLOTTE, NC 28215",CHARLOTTE,28215,North,9803141001,-80.71531,35.2551885,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
SUCR,Old Potters Road Park,"4410 W SUGAR CREEK RD, CHARLOTTE, NC 28269",CHARLOTTE,28269,North,9803141001,-80.8111858,35.3145504,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
FREE,Freedom Park,"2435 CUMBERLAND AV, CHARLOTTE, NC 28203",CHARLOTTE,28203,Central,9803141002,-80.8447591,35.1917139,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/66/attachments/6?token=,REGIONAL PARK,104.8959304,4569248.392,12175.29034
KERN,Gar Creek Park,"9230 KERNS RD, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,9803141001,-80.8734378,35.3598032,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
INDP,Independence Park,"1835 PARK DR, CHARLOTTE, NC 28204",CHARLOTTE,28204,Central,9803141002,-80.8216244,35.2127726,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,NEIGHBORHOOD PARK,21.08165814,918313.0677,7103.178602
DBWP,David B. Waymer Park,"14200 HOLBROOKS RD, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,7047662220,-80.8347214,35.3992754,https://www.huntersville.org/162/Parks-Recreation,Daylight,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/49/attachments/1248?token=,COMMUNITY PARK,18.86576374,821789.1143,6742.066142
CLEM,Davis Flohr Park,"3020 CLEMSON AV, CHARLOTTE, NC 28205",CHARLOTTE,28205,Central,9803141002,-80.8031749,35.2415296,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/31/attachments/8?token=,NEIGHBORHOOD PARK,0.90918134,39603.78151,797.8614327
OEHL,Ridge Road Park,"4419 RIDGE RD, CHARLOTTE, NC 28269",CHARLOTTE,28269,North,9803141001,-80.7728574,35.3747155,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
LEMS,Crab Orchard Park,"3420 LEMSFORD WY, CHARLOTTE, NC 28215",CHARLOTTE,28215,North,9803141001,-80.675791,35.2746012,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
LOAK,Large Oak Park,"8515 FAIRVIEW RD, CHARLOTTE, NC 28227",CHARLOTTE,28227,South,9803141003,-80.638694,35.1789092,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,
ROSM,Rosedale Nature Park,"9519 ROSEWOOD MEADOW LN, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,7047662220,-80.8685532,35.4102924,https://www.huntersville.org/162/Parks-Recreation,Daylight,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,,,,,
